id,usuario_id,serie_id,texto,puntuacion,fecha,etiquetas,util
res_0191,usr_0271,ser_2261,"Reseña número 191. En un mundo donde las reglas se rompen, surgen héroes inesperados.",2,2024-11-12,decepcionante,289
res_0192,usr_0668,ser_0952,Reseña número 192. Investigación criminal que pone a prueba los límites de la justicia.,6,2022-04-29,joya oculta,251
res_0193,usr_0493,ser_2424,Reseña número 193. Investigación criminal que pone a prueba los límites de la justicia.,3,2023-11-29,solo adultos|clásico moderno|decepcionante,112
res_0194,usr_0476,ser_0288,Reseña número 194. Comedia que retrata la vida cotidiana con humor inteligente.,7,2023-08-27,clásico moderno,452
res_0195,usr_0241,ser_0887,Reseña número 195. Una historia épica que cambia el destino de los protagonistas para siempre.,8,2022-02-03,apta para todos|sobrevalorada,348
res_0196,usr_0506,ser_0250,Reseña número 196. Acción sin tregua en una aventura llena de giros inesperados.,4,2023-04-23,imprescindible,293
res_0197,usr_0071,ser_2944,Reseña número 197. Acción sin tregua en una aventura llena de giros inesperados.,2,2022-08-02,clásico moderno|decepcionante|solo adultos,112
res_0198,usr_0027,ser_2437,Reseña número 198. Una mirada profunda a la condición humana en tiempos difíciles.,8,2023-02-25,imprescindible|apta para todos|solo adultos,130
res_0199,usr_0702,ser_0234,Reseña número 199. Una mirada profunda a la condición humana en tiempos difíciles.,8,2024-10-06,imprescindible|sobrevalorada|recomendada,396
res_0200,usr_0221,ser_1990,Reseña número 200. Una saga familiar que recorre generaciones y secretos.,4,2022-02-26,imprescindible|apta para todos,275
res_0201,usr_0595,ser_0562,Reseña número 201. Una historia épica que cambia el destino de los protagonistas para siempre.,1,2023-08-11,decepcionante|recomendada,244
res_0202,usr_0148,ser_0396,Reseña número 202. Acción sin tregua en una aventura llena de giros inesperados.,3,2023-07-08,joya oculta|imprescindible,152
res_0203,usr_0442,ser_2290,Reseña número 203. Misterio y suspenso se entrelazan en esta serie cautivadora.,8,2023-05-15,clásico moderno,450
res_0204,usr_0329,ser_0249,Reseña número 204. Acción sin tregua en una aventura llena de giros inesperados.,6,2022-10-03,recomendada|decepcionante|clásico moderno,456
res_0205,usr_0225,ser_1576,Reseña número 205. Romance que desafía las convenciones sociales de la época.,10,2022-09-03,recomendada,416
res_0206,usr_0462,ser_0651,Reseña número 206. Una historia épica que cambia el destino de los protagonistas para siempre.,10,2023-12-09,recomendada|apta para todos,119
res_0207,usr_0322,ser_2849,Reseña número 207. Comedia que retrata la vida cotidiana con humor inteligente.,1,2025-01-05,apta para todos,276
res_0208,usr_0766,ser_1078,Reseña número 208. Misterio y suspenso se entrelazan en esta serie cautivadora.,6,2024-06-10,solo adultos|clásico moderno,356
res_0209,usr_0737,ser_2207,"Reseña número 209. En un mundo donde las reglas se rompen, surgen héroes inesperados.",8,2023-06-24,decepcionante|recomendada,496
res_0210,usr_0323,ser_1067,Reseña número 210. Una historia épica que cambia el destino de los protagonistas para siempre.,6,2022-06-23,clásico moderno|sobrevalorada,247
res_0211,usr_0288,ser_0040,Reseña número 211. Una saga familiar que recorre generaciones y secretos.,3,2022-04-10,apta para todos,330
res_0212,usr_0511,ser_1295,Reseña número 212. Una saga familiar que recorre generaciones y secretos.,10,2023-05-13,recomendada,36
res_0213,usr_0230,ser_1055,"Reseña número 213. En un mundo donde las reglas se rompen, surgen héroes inesperados.",5,2022-03-10,recomendada|sobrevalorada,322
res_0214,usr_0491,ser_0079,Reseña número 214. Una saga familiar que recorre generaciones y secretos.,2,2023-06-06,apta para todos|decepcionante,158
res_0215,usr_0532,ser_1055,Reseña número 215. Una historia épica que cambia el destino de los protagonistas para siempre.,1,2022-01-28,joya oculta,19
res_0216,usr_0024,ser_1200,Reseña número 216. Acción sin tregua en una aventura llena de giros inesperados.,5,2024-01-05,solo adultos|sobrevalorada,270
res_0217,usr_0217,ser_1212,Reseña número 217. Investigación criminal que pone a prueba los límites de la justicia.,8,2023-12-20,clásico moderno,208
res_0218,usr_0020,ser_1156,Reseña número 218. Investigación criminal que pone a prueba los límites de la justicia.,10,2022-10-18,apta para todos|sobrevalorada,68
res_0219,usr_0324,ser_1817,Reseña número 219. Acción sin tregua en una aventura llena de giros inesperados.,1,2022-06-20,recomendada,356
res_0220,usr_0482,ser_2468,Reseña número 220. Comedia que retrata la vida cotidiana con humor inteligente.,2,2022-07-02,imprescindible|solo adultos|clásico moderno,456
res_0221,usr_0110,ser_1574,Reseña número 221. Comedia que retrata la vida cotidiana con humor inteligente.,3,2024-02-03,imprescindible,188
res_0222,usr_0580,ser_1352,Reseña número 222. Una saga familiar que recorre generaciones y secretos.,1,2023-09-24,imprescindible,173
res_0223,usr_0023,ser_1799,"Reseña número 223. En un mundo donde las reglas se rompen, surgen héroes inesperados.",8,2023-06-10,apta para todos,350
res_0224,usr_0282,ser_1971,Reseña número 224. Romance que desafía las convenciones sociales de la época.,7,2023-01-22,recomendada,353
res_0225,usr_0235,ser_0641,Reseña número 225. Una mirada profunda a la condición humana en tiempos difíciles.,2,2025-04-10,apta para todos|sobrevalorada,29
res_0226,usr_0167,ser_1484,Reseña número 226. Misterio y suspenso se entrelazan en esta serie cautivadora.,7,2022-07-24,joya oculta|decepcionante,142
res_0227,usr_0389,ser_2432,Reseña número 227. Acción sin tregua en una aventura llena de giros inesperados.,5,2024-01-19,decepcionante|solo adultos|clásico moderno,157
res_0228,usr_0087,ser_2721,Reseña número 228. Investigación criminal que pone a prueba los límites de la justicia.,4,2023-01-15,imprescindible|apta para todos|recomendada,438
res_0229,usr_0248,ser_1819,"Reseña número 229. Drama intenso sobre familia, lealtad y traición.",5,2023-07-26,decepcionante|apta para todos,296
res_0230,usr_0469,ser_2937,Reseña número 230. Comedia que retrata la vida cotidiana con humor inteligente.,10,2022-07-09,joya oculta|apta para todos|decepcionante,497
res_0231,usr_0543,ser_2357,Reseña número 231. Misterio y suspenso se entrelazan en esta serie cautivadora.,1,2022-01-11,joya oculta|sobrevalorada|decepcionante,435
res_0232,usr_0779,ser_2230,Reseña número 232. Misterio y suspenso se entrelazan en esta serie cautivadora.,7,2023-04-26,decepcionante|clásico moderno|apta para todos,148
res_0233,usr_0574,ser_2061,Reseña número 233. Romance que desafía las convenciones sociales de la época.,9,2022-02-07,solo adultos|apta para todos|imprescindible,244
res_0234,usr_0407,ser_2729,Reseña número 234. Romance que desafía las convenciones sociales de la época.,7,2023-06-06,solo adultos|imprescindible|sobrevalorada,271
res_0235,usr_0047,ser_1318,Reseña número 235. Una mirada profunda a la condición humana en tiempos difíciles.,5,2022-10-31,imprescindible|joya oculta,51
res_0236,usr_0551,ser_1862,"Reseña número 236. En un mundo donde las reglas se rompen, surgen héroes inesperados.",7,2022-09-17,solo adultos|decepcionante|sobrevalorada,222
res_0237,usr_0469,ser_1772,Reseña número 237. Acción sin tregua en una aventura llena de giros inesperados.,7,2022-04-28,imprescindible|joya oculta|recomendada,307
res_0238,usr_0195,ser_1495,"Reseña número 238. Drama intenso sobre familia, lealtad y traición.",7,2023-06-03,clásico moderno,295
res_0239,usr_0674,ser_2657,Reseña número 239. Una saga familiar que recorre generaciones y secretos.,4,2022-08-20,apta para todos|solo adultos,296
res_0240,usr_0509,ser_0064,Reseña número 240. Investigación criminal que pone a prueba los límites de la justicia.,6,2024-05-11,clásico moderno|joya oculta,59
res_0241,usr_0027,ser_2574,Reseña número 241. Comedia que retrata la vida cotidiana con humor inteligente.,7,2023-03-12,apta para todos|sobrevalorada|recomendada,338
res_0242,usr_0311,ser_1137,Reseña número 242. Romance que desafía las convenciones sociales de la época.,8,2024-09-12,joya oculta,17
res_0243,usr_0364,ser_1845,Reseña número 243. Romance que desafía las convenciones sociales de la época.,1,2022-10-04,recomendada|clásico moderno,43
res_0244,usr_0369,ser_1510,Reseña número 244. Misterio y suspenso se entrelazan en esta serie cautivadora.,5,2023-08-01,clásico moderno,234
res_0245,usr_0332,ser_0542,Reseña número 245. Comedia que retrata la vida cotidiana con humor inteligente.,7,2023-03-20,joya oculta|decepcionante,478
res_0246,usr_0765,ser_2252,Reseña número 246. Misterio y suspenso se entrelazan en esta serie cautivadora.,6,2023-11-21,clásico moderno|solo adultos|apta para todos,335
res_0247,usr_0485,ser_1599,Reseña número 247. Acción sin tregua en una aventura llena de giros inesperados.,4,2023-05-11,joya oculta|imprescindible,1
res_0248,usr_0726,ser_1368,Reseña número 248. Una historia épica que cambia el destino de los protagonistas para siempre.,10,2023-12-01,recomendada,351
res_0249,usr_0461,ser_0658,Reseña número 249. Romance que desafía las convenciones sociales de la época.,8,2022-09-25,decepcionante|sobrevalorada|apta para todos,292
res_0250,usr_0335,ser_2754,Reseña número 250. Investigación criminal que pone a prueba los límites de la justicia.,9,2024-10-16,joya oculta,430
res_0251,usr_0162,ser_2643,Reseña número 251. Acción sin tregua en una aventura llena de giros inesperados.,7,2022-02-16,apta para todos,473
res_0252,usr_0434,ser_2500,Reseña número 252. Investigación criminal que pone a prueba los límites de la justicia.,1,2023-01-19,apta para todos|clásico moderno,448
res_0253,usr_0314,ser_1083,Reseña número 253. Investigación criminal que pone a prueba los límites de la justicia.,3,2023-08-08,clásico moderno,23
res_0254,usr_0058,ser_1975,Reseña número 254. Una saga familiar que recorre generaciones y secretos.,7,2022-07-30,clásico moderno|imprescindible,244
res_0255,usr_0508,ser_1913,Reseña número 255. Investigación criminal que pone a prueba los límites de la justicia.,5,2022-10-13,solo adultos|recomendada,215
res_0256,usr_0295,ser_2312,"Reseña número 256. En un mundo donde las reglas se rompen, surgen héroes inesperados.",10,2022-08-17,sobrevalorada|clásico moderno,219
res_0257,usr_0596,ser_1367,Reseña número 257. Una historia épica que cambia el destino de los protagonistas para siempre.,8,2022-12-22,decepcionante|solo adultos,18
res_0258,usr_0102,ser_1591,Reseña número 258. Una saga familiar que recorre generaciones y secretos.,2,2023-12-16,solo adultos|joya oculta,31
res_0259,usr_0492,ser_2560,Reseña número 259. Investigación criminal que pone a prueba los límites de la justicia.,3,2023-03-03,solo adultos,342
res_0260,usr_0048,ser_0087,Reseña número 260. Investigación criminal que pone a prueba los límites de la justicia.,2,2023-02-07,joya oculta,422
res_0261,usr_0755,ser_2374,Reseña número 261. Una historia épica que cambia el destino de los protagonistas para siempre.,3,2023-03-04,joya oculta|imprescindible,91
res_0262,usr_0443,ser_2352,"Reseña número 262. Drama intenso sobre familia, lealtad y traición.",5,2023-07-31,recomendada,46
res_0263,usr_0714,ser_1554,Reseña número 263. Una saga familiar que recorre generaciones y secretos.,6,2022-08-30,decepcionante,293
res_0264,usr_0308,ser_1723,Reseña número 264. Misterio y suspenso se entrelazan en esta serie cautivadora.,1,2023-05-22,imprescindible,277
res_0265,usr_0160,ser_2267,Reseña número 265. Romance que desafía las convenciones sociales de la época.,10,2022-07-13,apta para todos|decepcionante,302
res_0266,usr_0358,ser_0393,"Reseña número 266. En un mundo donde las reglas se rompen, surgen héroes inesperados.",3,2022-02-26,sobrevalorada,288
res_0267,usr_0768,ser_0244,Reseña número 267. Comedia que retrata la vida cotidiana con humor inteligente.,10,2024-02-28,apta para todos|clásico moderno,296
res_0268,usr_0260,ser_0632,Reseña número 268. Una mirada profunda a la condición humana en tiempos difíciles.,10,2023-08-18,sobrevalorada,369
res_0269,usr_0494,ser_1464,Reseña número 269. Misterio y suspenso se entrelazan en esta serie cautivadora.,3,2024-12-21,joya oculta|sobrevalorada|imprescindible,242
res_0270,usr_0737,ser_1964,Reseña número 270. Una mirada profunda a la condición humana en tiempos difíciles.,5,2025-01-31,clásico moderno|recomendada|solo adultos,124
res_0271,usr_0010,ser_2995,"Reseña número 271. Drama intenso sobre familia, lealtad y traición.",8,2024-08-30,imprescindible,232
res_0272,usr_0590,ser_0838,"Reseña número 272. En un mundo donde las reglas se rompen, surgen héroes inesperados.",7,2022-11-21,recomendada|apta para todos,168
res_0273,usr_0361,ser_0811,"Reseña número 273. Drama intenso sobre familia, lealtad y traición.",7,2024-06-27,decepcionante|solo adultos|clásico moderno,324
res_0274,usr_0313,ser_2768,Reseña número 274. Investigación criminal que pone a prueba los límites de la justicia.,4,2024-08-12,apta para todos,488
res_0275,usr_0572,ser_2944,Reseña número 275. Romance que desafía las convenciones sociales de la época.,8,2025-04-21,joya oculta,440
res_0276,usr_0609,ser_0325,"Reseña número 276. Drama intenso sobre familia, lealtad y traición.",9,2024-06-12,decepcionante|joya oculta,249
res_0277,usr_0492,ser_1054,Reseña número 277. Romance que desafía las convenciones sociales de la época.,9,2024-02-25,imprescindible|recomendada|decepcionante,9
res_0278,usr_0454,ser_1555,"Reseña número 278. Drama intenso sobre familia, lealtad y traición.",10,2024-02-12,apta para todos|decepcionante|imprescindible,427
res_0279,usr_0768,ser_1154,"Reseña número 279. En un mundo donde las reglas se rompen, surgen héroes inesperados.",6,2024-09-22,imprescindible,340
res_0280,usr_0527,ser_0206,"Reseña número 280. Drama intenso sobre familia, lealtad y traición.",1,2023-08-09,joya oculta,39
res_0281,usr_0722,ser_0033,Reseña número 281. Romance que desafía las convenciones sociales de la época.,2,2025-03-06,decepcionante,304
res_0282,usr_0795,ser_1147,Reseña número 282. Una mirada profunda a la condición humana en tiempos difíciles.,4,2024-07-23,decepcionante,216
res_0283,usr_0374,ser_1794,Reseña número 283. Investigación criminal que pone a prueba los límites de la justicia.,2,2023-08-20,apta para todos|imprescindible|decepcionante,162
res_0284,usr_0031,ser_0324,Reseña número 284. Una saga familiar que recorre generaciones y secretos.,4,2024-01-28,imprescindible,338
res_0285,usr_0082,ser_0125,"Reseña número 285. En un mundo donde las reglas se rompen, surgen héroes inesperados.",6,2024-11-12,clásico moderno|sobrevalorada,226
res_0286,usr_0231,ser_0376,Reseña número 286. Una mirada profunda a la condición humana en tiempos difíciles.,8,2022-04-28,recomendada|clásico moderno|apta para todos,366
